Name,Class,Probability
Negative_1809,Non-Allergen,0.0
Negative_1810,Non-Allergen,0.0
Negative_1811,Non-Allergen,0.0
Negative_1812,Non-Allergen,0.0
Negative_1813,Non-Allergen,0.0
Negative_1814,Non-Allergen,0.0
Negative_1817,Non-Allergen,0.0
Negative_1818,Non-Allergen,0.0
Negative_1819,Non-Allergen,0.0
Negative_1820,Non-Allergen,0.001
Negative_1822,Non-Allergen,0.0
Negative_1823,Non-Allergen,0.0
Negative_1824,Non-Allergen,0.0
Negative_1825,Non-Allergen,0.0
Negative_1826,Non-Allergen,0.0
Negative_1828,Non-Allergen,0.0
Negative_1829,Non-Allergen,0.0
Negative_1830,Non-Allergen,0.0
Negative_1831,Non-Allergen,0.0
Negative_1832,Non-Allergen,0.0
Negative_1833,Allergen,0.726
Negative_1834,Non-Allergen,0.001
Negative_1836,Non-Allergen,0.0
Negative_1837,Non-Allergen,0.0
Negative_1839,Non-Allergen,0.0
Negative_1840,Non-Allergen,0.0
Negative_1842,Non-Allergen,0.0
Negative_1843,Non-Allergen,0.0
Negative_1844,Non-Allergen,0.0
Negative_1845,Non-Allergen,0.0
Negative_1846,Non-Allergen,0.0
Negative_1847,Non-Allergen,0.0
Negative_1848,Non-Allergen,0.031
Negative_1849,Allergen,1.0
Negative_1850,Non-Allergen,0.0
Negative_1851,Non-Allergen,0.0
Negative_1852,Non-Allergen,0.0
Negative_1853,Non-Allergen,0.0
Negative_1854,Non-Allergen,0.0
Negative_1855,Non-Allergen,0.0
Negative_1856,Non-Allergen,0.0
Negative_1858,Non-Allergen,0.0
Negative_1859,Non-Allergen,0.004
Negative_1860,Non-Allergen,0.0
Negative_1861,Non-Allergen,0.0
Negative_1862,Non-Allergen,0.0
Negative_1863,Non-Allergen,0.0
Negative_1864,Non-Allergen,0.0
Negative_1865,Non-Allergen,0.0
Negative_1868,Non-Allergen,0.0
Negative_1869,Non-Allergen,0.0
Negative_1870,Non-Allergen,0.0
Negative_1871,Non-Allergen,0.0
Negative_1872,Non-Allergen,0.0
Negative_1874,Non-Allergen,0.0
Negative_1875,Non-Allergen,0.0
Negative_1876,Non-Allergen,0.0
Negative_1877,Non-Allergen,0.0
Negative_1878,Non-Allergen,0.0
Negative_1879,Non-Allergen,0.0
Negative_1880,Non-Allergen,0.0
Negative_1882,Non-Allergen,0.0
Negative_1883,Non-Allergen,0.0
Negative_1884,Non-Allergen,0.0
Negative_1885,Non-Allergen,0.0
Negative_1886,Non-Allergen,0.0
Negative_1887,Non-Allergen,0.0
Negative_1888,Non-Allergen,0.005
Negative_1889,Non-Allergen,0.0
Negative_1890,Non-Allergen,0.0
Negative_1891,Non-Allergen,0.0
Negative_1892,Non-Allergen,0.0
Negative_1895,Non-Allergen,0.0
Negative_1896,Non-Allergen,0.0
Negative_1897,Non-Allergen,0.0
Negative_1898,Non-Allergen,0.0
Negative_1899,Non-Allergen,0.0
Negative_1900,Non-Allergen,0.0
Negative_1901,Non-Allergen,0.0
Negative_1902,Non-Allergen,0.0
Negative_1903,Non-Allergen,0.0
Negative_1904,Non-Allergen,0.0
Negative_1905,Non-Allergen,0.0
Negative_1906,Non-Allergen,0.0
Negative_1907,Non-Allergen,0.0
Negative_1908,Non-Allergen,0.0
Negative_1909,Non-Allergen,0.0
Negative_1910,Non-Allergen,0.098
Negative_1911,Non-Allergen,0.0
Negative_1912,Non-Allergen,0.0
Negative_1913,Non-Allergen,0.0
Negative_1914,Non-Allergen,0.0
Negative_1915,Non-Allergen,0.0
Negative_1916,Non-Allergen,0.0
Negative_1917,Non-Allergen,0.0
Negative_1919,Non-Allergen,0.0
Negative_1920,Non-Allergen,0.0
Negative_1921,Non-Allergen,0.0
Negative_1922,Non-Allergen,0.0
Negative_1923,Non-Allergen,0.0
Negative_1924,Non-Allergen,0.0
Negative_1925,Non-Allergen,0.0
Negative_1926,Non-Allergen,0.0
Negative_1927,Non-Allergen,0.0
Negative_1929,Non-Allergen,0.0
Negative_1930,Non-Allergen,0.0
Negative_1931,Non-Allergen,0.0
Negative_1932,Non-Allergen,0.0
Negative_1933,Non-Allergen,0.0
Negative_1934,Non-Allergen,0.0
Negative_1935,Non-Allergen,0.004
Negative_1936,Non-Allergen,0.0
Negative_1938,Non-Allergen,0.0
Negative_1939,Non-Allergen,0.0
Negative_1940,Non-Allergen,0.0
Negative_1941,Non-Allergen,0.0
Negative_1942,Non-Allergen,0.0
Negative_1943,Non-Allergen,0.0
Negative_1945,Non-Allergen,0.0
Negative_1946,Non-Allergen,0.0
Negative_1947,Non-Allergen,0.0
Negative_1948,Non-Allergen,0.0
Negative_1949,Non-Allergen,0.0
Negative_1950,Non-Allergen,0.0
Negative_1951,Non-Allergen,0.0
Negative_1952,Non-Allergen,0.0
Negative_1953,Non-Allergen,0.0
Negative_1955,Non-Allergen,0.0
Negative_1956,Non-Allergen,0.0
Negative_1958,Non-Allergen,0.0
Negative_1959,Non-Allergen,0.0
Negative_1960,Non-Allergen,0.0
Negative_1961,Non-Allergen,0.0
Negative_1962,Non-Allergen,0.0
Negative_1963,Non-Allergen,0.0
Negative_1964,Non-Allergen,0.0
Negative_1965,Non-Allergen,0.0
Negative_1966,Non-Allergen,0.0
Negative_1967,Non-Allergen,0.0
Negative_1968,Non-Allergen,0.0
Negative_1969,Non-Allergen,0.0
Negative_1970,Non-Allergen,0.0
Negative_1971,Non-Allergen,0.0
Negative_1972,Non-Allergen,0.0
Negative_1974,Non-Allergen,0.0
Negative_1975,Non-Allergen,0.0
Negative_1976,Non-Allergen,0.0
Negative_1977,Non-Allergen,0.0
Negative_1978,Non-Allergen,0.0
Negative_1979,Non-Allergen,0.002
Negative_1980,Non-Allergen,0.0
Negative_1981,Non-Allergen,0.0
Negative_1982,Non-Allergen,0.0
Negative_1983,Non-Allergen,0.0
Negative_1984,Non-Allergen,0.0
Negative_1985,Non-Allergen,0.0
Negative_1986,Non-Allergen,0.0
Negative_1987,Non-Allergen,0.0
Negative_1988,Non-Allergen,0.0
Negative_1989,Non-Allergen,0.0
Negative_1990,Non-Allergen,0.0
Negative_1991,Non-Allergen,0.0
Negative_1992,Non-Allergen,0.0
Negative_1993,Non-Allergen,0.0
Negative_1994,Non-Allergen,0.0
Negative_1995,Non-Allergen,0.0
Negative_1996,Non-Allergen,0.0
Negative_1997,Non-Allergen,0.0
Negative_1998,Non-Allergen,0.0
Negative_2000,Non-Allergen,0.0
Negative_2001,Non-Allergen,0.0
Negative_2003,Non-Allergen,0.0
Negative_2004,Non-Allergen,0.0
Negative_2005,Non-Allergen,0.0
Negative_2007,Non-Allergen,0.0
Negative_2008,Non-Allergen,0.0
Negative_2009,Non-Allergen,0.0
Negative_2011,Non-Allergen,0.0
Negative_2012,Non-Allergen,0.0
Negative_2013,Non-Allergen,0.0
Negative_2014,Non-Allergen,0.0
Negative_2015,Non-Allergen,0.0
Negative_2016,Non-Allergen,0.0
Negative_2017,Non-Allergen,0.0
Negative_2018,Non-Allergen,0.0
Negative_2019,Non-Allergen,0.078
Negative_2020,Non-Allergen,0.0
Negative_2021,Non-Allergen,0.0
Negative_2022,Non-Allergen,0.0
Negative_2023,Non-Allergen,0.0
Negative_2024,Non-Allergen,0.0
Negative_2025,Non-Allergen,0.0
Negative_2026,Non-Allergen,0.0
Negative_2027,Non-Allergen,0.0
Negative_2028,Non-Allergen,0.0
Negative_2029,Non-Allergen,0.0
Negative_2030,Non-Allergen,0.0
Negative_2031,Non-Allergen,0.0
Negative_2032,Non-Allergen,0.0
Negative_2034,Non-Allergen,0.0
Negative_2035,Non-Allergen,0.0
Negative_2036,Non-Allergen,0.0
Negative_2037,Non-Allergen,0.0
Negative_2038,Non-Allergen,0.0
Negative_2039,Non-Allergen,0.0
Negative_2040,Non-Allergen,0.0
Negative_2041,Non-Allergen,0.0
Negative_2042,Non-Allergen,0.0
Negative_2043,Non-Allergen,0.0
Negative_2044,Non-Allergen,0.0
Negative_2045,Non-Allergen,0.0
Negative_2046,Non-Allergen,0.0
Negative_2047,Non-Allergen,0.0
Negative_2048,Non-Allergen,0.0
Negative_2050,Non-Allergen,0.0
Negative_2051,Non-Allergen,0.0
Negative_2052,Non-Allergen,0.0
Negative_2053,Non-Allergen,0.0
Negative_2054,Non-Allergen,0.0
Negative_2055,Non-Allergen,0.0
Negative_2056,Non-Allergen,0.0
Negative_2057,Non-Allergen,0.0
Negative_2059,Non-Allergen,0.0
Negative_2060,Non-Allergen,0.0
Negative_2061,Non-Allergen,0.0
Negative_2062,Non-Allergen,0.0
Negative_2063,Non-Allergen,0.0
Negative_2064,Non-Allergen,0.0
Negative_2065,Non-Allergen,0.0
Negative_2066,Non-Allergen,0.0
Negative_2067,Non-Allergen,0.0
Negative_2068,Non-Allergen,0.0
Negative_2069,Non-Allergen,0.0
Negative_2070,Non-Allergen,0.0
Negative_2071,Non-Allergen,0.0
Negative_2072,Non-Allergen,0.0
Negative_2073,Non-Allergen,0.0
Negative_2074,Non-Allergen,0.0
Negative_2076,Non-Allergen,0.0
Negative_2077,Non-Allergen,0.0
Negative_2078,Non-Allergen,0.0
Negative_2079,Non-Allergen,0.0
Negative_2080,Non-Allergen,0.0
Negative_2081,Non-Allergen,0.0
Negative_2082,Non-Allergen,0.0
Negative_2083,Non-Allergen,0.0
Negative_2084,Non-Allergen,0.0
Negative_2085,Non-Allergen,0.0
Negative_2086,Non-Allergen,0.0
Negative_2087,Non-Allergen,0.0
Negative_2088,Non-Allergen,0.0
Negative_2089,Non-Allergen,0.0
Negative_2090,Non-Allergen,0.0
Negative_2093,Non-Allergen,0.0
Negative_2094,Non-Allergen,0.0
Negative_2095,Non-Allergen,0.0
Negative_2096,Non-Allergen,0.001
Negative_2097,Non-Allergen,0.0
Negative_2098,Non-Allergen,0.0
Negative_2099,Non-Allergen,0.0
Negative_2100,Non-Allergen,0.0
Negative_2101,Non-Allergen,0.0
Negative_2102,Non-Allergen,0.0
Negative_2103,Non-Allergen,0.014
Negative_2105,Non-Allergen,0.0
Negative_2107,Non-Allergen,0.0
Negative_2108,Non-Allergen,0.001
Negative_2110,Non-Allergen,0.0
Negative_2111,Non-Allergen,0.0
Negative_2112,Non-Allergen,0.0
Negative_2113,Non-Allergen,0.0
Negative_2114,Non-Allergen,0.0
Negative_2115,Non-Allergen,0.0
Negative_2116,Non-Allergen,0.0
Negative_2117,Non-Allergen,0.0
Negative_2118,Non-Allergen,0.0
Negative_2119,Non-Allergen,0.0
Negative_2120,Non-Allergen,0.0
Negative_2121,Non-Allergen,0.0
Negative_2122,Non-Allergen,0.0
Negative_2123,Non-Allergen,0.0
Negative_2124,Non-Allergen,0.0
Negative_2125,Non-Allergen,0.0
Negative_2126,Non-Allergen,0.0
Negative_2127,Non-Allergen,0.0
Negative_2128,Allergen,1.0
Negative_2129,Non-Allergen,0.0
Negative_2131,Non-Allergen,0.0
Negative_2132,Non-Allergen,0.0
Negative_2133,Non-Allergen,0.0
Negative_2134,Non-Allergen,0.0
Negative_2135,Non-Allergen,0.0
Negative_2136,Non-Allergen,0.012
Negative_2137,Non-Allergen,0.0
Negative_2138,Non-Allergen,0.0
Negative_2139,Non-Allergen,0.0
Negative_2141,Non-Allergen,0.0
Negative_2142,Non-Allergen,0.041
Negative_2143,Non-Allergen,0.0
Negative_2144,Non-Allergen,0.0
Negative_2145,Non-Allergen,0.0
Negative_2147,Non-Allergen,0.0
Negative_2148,Non-Allergen,0.0
Negative_2149,Non-Allergen,0.0
Negative_2150,Non-Allergen,0.0
Negative_2151,Non-Allergen,0.0
Negative_2152,Non-Allergen,0.0
Negative_2154,Non-Allergen,0.0
