Name,Class,Probability
Negative_3174,Non-Allergen,0.0
Negative_3175,Non-Allergen,0.002
Negative_3176,Non-Allergen,0.0
Negative_3177,Non-Allergen,0.0
Negative_3178,Non-Allergen,0.0
Negative_3179,Non-Allergen,0.0
Negative_3180,Non-Allergen,0.0
Negative_3181,Non-Allergen,0.0
Negative_3182,Non-Allergen,0.0
Negative_3183,Non-Allergen,0.0
Negative_3184,Non-Allergen,0.0
Negative_3185,Non-Allergen,0.0
Negative_3186,Non-Allergen,0.0
Negative_3187,Non-Allergen,0.0
Negative_3188,Non-Allergen,0.0
Negative_3189,Non-Allergen,0.0
Negative_3190,Non-Allergen,0.0
Negative_3191,Non-Allergen,0.0
Negative_3192,Non-Allergen,0.0
Negative_3193,Non-Allergen,0.0
Negative_3194,Non-Allergen,0.0
Negative_3195,Allergen,1.0
Negative_3196,Non-Allergen,0.0
Negative_3197,Non-Allergen,0.0
Negative_3198,Non-Allergen,0.0
Negative_3199,Non-Allergen,0.0
Negative_3200,Non-Allergen,0.0
Negative_3201,Non-Allergen,0.0
Negative_3202,Non-Allergen,0.0
Negative_3203,Non-Allergen,0.0
Negative_3204,Non-Allergen,0.0
Negative_3205,Non-Allergen,0.0
Negative_3206,Non-Allergen,0.001
Negative_3207,Non-Allergen,0.0
Negative_3208,Non-Allergen,0.0
Negative_3209,Non-Allergen,0.0
Negative_3210,Non-Allergen,0.0
Negative_3211,Non-Allergen,0.0
Negative_3212,Non-Allergen,0.0
Negative_3213,Non-Allergen,0.0
Negative_3214,Non-Allergen,0.0
Negative_3215,Allergen,0.999
Negative_3216,Non-Allergen,0.0
Negative_3217,Non-Allergen,0.0
Negative_3218,Non-Allergen,0.0
Negative_3219,Non-Allergen,0.0
Negative_3220,Non-Allergen,0.0
Negative_3221,Non-Allergen,0.0
Negative_3222,Non-Allergen,0.0
Negative_3223,Non-Allergen,0.0
Negative_3224,Non-Allergen,0.0
Negative_3225,Non-Allergen,0.0
Negative_3226,Non-Allergen,0.0
Negative_3227,Non-Allergen,0.0
Negative_3228,Non-Allergen,0.0
Negative_3229,Non-Allergen,0.0
Negative_3230,Non-Allergen,0.004
Negative_3231,Non-Allergen,0.0
Negative_3232,Non-Allergen,0.0
Negative_3233,Non-Allergen,0.0
Negative_3234,Non-Allergen,0.0
Negative_3235,Non-Allergen,0.001
Negative_3236,Non-Allergen,0.0
Negative_3237,Non-Allergen,0.0
Negative_3238,Non-Allergen,0.0
Negative_3239,Non-Allergen,0.0
Negative_3240,Non-Allergen,0.002
Negative_3241,Non-Allergen,0.0
Negative_3242,Non-Allergen,0.0
Negative_3243,Non-Allergen,0.0
Negative_3244,Non-Allergen,0.0
Negative_3245,Non-Allergen,0.0
Negative_3246,Non-Allergen,0.0
Negative_3247,Non-Allergen,0.0
Negative_3248,Non-Allergen,0.0
Negative_3249,Non-Allergen,0.0
Negative_3250,Non-Allergen,0.0
Negative_3251,Non-Allergen,0.0
Negative_3252,Non-Allergen,0.0
Negative_3253,Non-Allergen,0.0
Negative_3254,Non-Allergen,0.0
Negative_3255,Non-Allergen,0.0
Negative_3256,Non-Allergen,0.0
Negative_3257,Non-Allergen,0.0
Negative_3258,Non-Allergen,0.0
Negative_3259,Non-Allergen,0.0
Negative_3260,Non-Allergen,0.0
Negative_3261,Non-Allergen,0.0
Negative_3262,Non-Allergen,0.123
Negative_3263,Non-Allergen,0.0
Negative_3264,Non-Allergen,0.0
Negative_3265,Non-Allergen,0.0
Negative_3266,Non-Allergen,0.0
Negative_3267,Non-Allergen,0.0
Negative_3268,Non-Allergen,0.0
Negative_3269,Non-Allergen,0.0
Negative_3270,Non-Allergen,0.0
Negative_3271,Non-Allergen,0.0
Negative_3272,Non-Allergen,0.0
Negative_3273,Non-Allergen,0.0
Negative_3274,Non-Allergen,0.0
Negative_3275,Non-Allergen,0.0
Negative_3276,Non-Allergen,0.0
Negative_3277,Non-Allergen,0.0
Negative_3278,Non-Allergen,0.0
Negative_3279,Non-Allergen,0.0
Negative_3280,Non-Allergen,0.0
Negative_3281,Non-Allergen,0.0
Negative_3282,Non-Allergen,0.0
Negative_3283,Non-Allergen,0.0
Negative_3284,Non-Allergen,0.0
Negative_3285,Non-Allergen,0.0
Negative_3286,Non-Allergen,0.0
Negative_3287,Non-Allergen,0.0
Negative_3288,Non-Allergen,0.0
Negative_3289,Non-Allergen,0.0
Negative_3290,Non-Allergen,0.0
Negative_3291,Non-Allergen,0.0
Negative_3292,Non-Allergen,0.0
Negative_3293,Non-Allergen,0.0
Negative_3294,Non-Allergen,0.0
Negative_3295,Non-Allergen,0.0
Negative_3296,Non-Allergen,0.0
Negative_3297,Non-Allergen,0.0
Negative_3298,Non-Allergen,0.0
Negative_3299,Non-Allergen,0.0
Negative_3300,Non-Allergen,0.0
Negative_3301,Non-Allergen,0.0
Negative_3302,Non-Allergen,0.0
Negative_3303,Non-Allergen,0.0
Negative_3305,Non-Allergen,0.0
Negative_3306,Non-Allergen,0.0
Negative_3307,Non-Allergen,0.0
Negative_3308,Non-Allergen,0.0
Negative_3309,Non-Allergen,0.0
Negative_3310,Non-Allergen,0.0
Negative_3311,Non-Allergen,0.0
Negative_3312,Non-Allergen,0.0
Negative_3313,Non-Allergen,0.0
Negative_3314,Non-Allergen,0.0
Negative_3315,Non-Allergen,0.0
Negative_3316,Non-Allergen,0.0
Negative_3317,Allergen,0.712
Negative_3318,Non-Allergen,0.0
Negative_3319,Non-Allergen,0.0
Negative_3321,Non-Allergen,0.0
Negative_3322,Non-Allergen,0.0
Negative_3323,Non-Allergen,0.0
Negative_3324,Non-Allergen,0.0
Negative_3325,Non-Allergen,0.0
Negative_3326,Non-Allergen,0.0
Negative_3327,Non-Allergen,0.0
Negative_3328,Non-Allergen,0.144
Negative_3329,Non-Allergen,0.0
Negative_3330,Non-Allergen,0.0
Negative_3331,Non-Allergen,0.0
Negative_3332,Non-Allergen,0.0
Negative_3333,Non-Allergen,0.0
Negative_3334,Allergen,0.917
Negative_3335,Non-Allergen,0.0
Negative_3336,Non-Allergen,0.0
Negative_3337,Non-Allergen,0.0
Negative_3338,Non-Allergen,0.0
Negative_3339,Non-Allergen,0.0
Negative_3340,Non-Allergen,0.0
Negative_3341,Non-Allergen,0.0
Negative_3342,Non-Allergen,0.0
Negative_3343,Non-Allergen,0.0
Negative_3344,Non-Allergen,0.0
Negative_3345,Non-Allergen,0.0
Negative_3346,Non-Allergen,0.0
Negative_3347,Non-Allergen,0.0
Negative_3348,Non-Allergen,0.001
Negative_3349,Non-Allergen,0.0
Negative_3350,Non-Allergen,0.0
Negative_3351,Non-Allergen,0.0
Negative_3352,Non-Allergen,0.0
Negative_3353,Non-Allergen,0.0
Negative_3354,Non-Allergen,0.0
Negative_3355,Non-Allergen,0.0
Negative_3356,Non-Allergen,0.0
Negative_3357,Non-Allergen,0.0
Negative_3359,Non-Allergen,0.0
Negative_3360,Non-Allergen,0.0
Negative_3361,Non-Allergen,0.0
Negative_3362,Non-Allergen,0.0
Negative_3363,Non-Allergen,0.0
Negative_3364,Non-Allergen,0.0
Negative_3365,Non-Allergen,0.0
Negative_3366,Non-Allergen,0.0
Negative_3367,Non-Allergen,0.0
Negative_3368,Non-Allergen,0.0
Negative_3369,Non-Allergen,0.0
Negative_3370,Non-Allergen,0.0
Negative_3371,Non-Allergen,0.0
Negative_3372,Non-Allergen,0.0
Negative_3373,Non-Allergen,0.0
Negative_3374,Non-Allergen,0.0
Negative_3375,Non-Allergen,0.0
Negative_3376,Non-Allergen,0.0
Negative_3377,Non-Allergen,0.0
Negative_3378,Non-Allergen,0.0
Negative_3379,Non-Allergen,0.0
Negative_3380,Non-Allergen,0.0
Negative_3381,Non-Allergen,0.0
Negative_3382,Non-Allergen,0.0
Negative_3384,Non-Allergen,0.0
Negative_3385,Non-Allergen,0.109
Negative_3386,Non-Allergen,0.0
Negative_3387,Non-Allergen,0.0
Negative_3388,Non-Allergen,0.18
Negative_3389,Non-Allergen,0.0
Negative_3390,Non-Allergen,0.0
Negative_3391,Non-Allergen,0.0
Negative_3392,Non-Allergen,0.0
Negative_3393,Non-Allergen,0.0
Negative_3394,Non-Allergen,0.0
Negative_3395,Non-Allergen,0.0
Negative_3396,Non-Allergen,0.0
Negative_3397,Non-Allergen,0.0
Negative_3398,Non-Allergen,0.0
Negative_3399,Non-Allergen,0.0
Negative_3400,Non-Allergen,0.079
Negative_3401,Non-Allergen,0.0
Negative_3402,Non-Allergen,0.0
Negative_3403,Non-Allergen,0.0
Negative_3404,Non-Allergen,0.0
Negative_3405,Non-Allergen,0.0
Negative_3406,Non-Allergen,0.0
Negative_3407,Non-Allergen,0.0
Negative_3408,Non-Allergen,0.0
Negative_3409,Non-Allergen,0.0
Negative_3410,Non-Allergen,0.0
Negative_3411,Non-Allergen,0.0
Negative_3412,Non-Allergen,0.0
Negative_3413,Non-Allergen,0.0
Negative_3414,Non-Allergen,0.091
Negative_3415,Non-Allergen,0.0
Negative_3416,Non-Allergen,0.0
Negative_3417,Non-Allergen,0.0
Negative_3418,Non-Allergen,0.0
Negative_3419,Non-Allergen,0.0
Negative_3420,Non-Allergen,0.0
Negative_3421,Non-Allergen,0.0
Negative_3422,Non-Allergen,0.0
Negative_3423,Allergen,0.998
Negative_3424,Non-Allergen,0.0
Negative_3425,Non-Allergen,0.0
Negative_3426,Non-Allergen,0.0
Negative_3427,Non-Allergen,0.0
Negative_3428,Non-Allergen,0.0
Negative_3429,Non-Allergen,0.0
Negative_3430,Non-Allergen,0.0
Negative_3431,Non-Allergen,0.0
Negative_3432,Non-Allergen,0.0
Negative_3433,Non-Allergen,0.0
Negative_3434,Non-Allergen,0.0
Negative_3435,Non-Allergen,0.0
Negative_3436,Non-Allergen,0.0
Negative_3437,Non-Allergen,0.0
Negative_3438,Non-Allergen,0.0
Negative_3439,Non-Allergen,0.0
Negative_3440,Non-Allergen,0.0
Negative_3441,Non-Allergen,0.0
Negative_3442,Non-Allergen,0.001
Negative_3443,Non-Allergen,0.0
Negative_3444,Non-Allergen,0.283
Negative_3445,Non-Allergen,0.0
Negative_3446,Non-Allergen,0.0
Negative_3447,Non-Allergen,0.0
Negative_3448,Non-Allergen,0.0
Negative_3449,Non-Allergen,0.0
Negative_3450,Non-Allergen,0.0
Negative_3452,Non-Allergen,0.0
Negative_3453,Non-Allergen,0.0
Negative_3454,Non-Allergen,0.0
Negative_3455,Non-Allergen,0.0
Negative_3456,Non-Allergen,0.0
Negative_3457,Non-Allergen,0.0
Negative_3458,Non-Allergen,0.0
Negative_3459,Non-Allergen,0.0
Negative_3460,Non-Allergen,0.0
Negative_3461,Non-Allergen,0.0
Negative_3462,Non-Allergen,0.0
Negative_3463,Non-Allergen,0.218
Negative_3464,Non-Allergen,0.0
Negative_3465,Non-Allergen,0.0
Negative_3466,Non-Allergen,0.0
Negative_3467,Non-Allergen,0.0
Negative_3468,Non-Allergen,0.0
Negative_3469,Non-Allergen,0.0
Negative_3470,Non-Allergen,0.0
Negative_3471,Non-Allergen,0.0
Negative_3472,Non-Allergen,0.0
Negative_3473,Non-Allergen,0.0
Negative_3474,Non-Allergen,0.0
Negative_3475,Non-Allergen,0.0
Negative_3476,Non-Allergen,0.415
Negative_3477,Non-Allergen,0.028
Negative_3478,Non-Allergen,0.0
Negative_3479,Non-Allergen,0.287
Negative_3480,Non-Allergen,0.0
Negative_3481,Non-Allergen,0.0
Negative_3482,Non-Allergen,0.0
Negative_3483,Non-Allergen,0.0
Negative_3484,Non-Allergen,0.0
Negative_3485,Non-Allergen,0.0
Negative_3486,Non-Allergen,0.001
Negative_3487,Non-Allergen,0.0
Negative_3488,Non-Allergen,0.0
Negative_3489,Non-Allergen,0.0
Negative_3490,Non-Allergen,0.0
Negative_3491,Non-Allergen,0.0
Negative_3492,Non-Allergen,0.0
Negative_3493,Non-Allergen,0.0
Negative_3494,Non-Allergen,0.0
Negative_3495,Non-Allergen,0.007
Negative_3496,Non-Allergen,0.0
Negative_3497,Non-Allergen,0.0
Negative_3498,Non-Allergen,0.0
Negative_3499,Non-Allergen,0.0
Negative_3500,Non-Allergen,0.0
Negative_3502,Non-Allergen,0.0
Negative_3503,Non-Allergen,0.0
Negative_3504,Non-Allergen,0.0
Negative_3505,Non-Allergen,0.001
Negative_3506,Non-Allergen,0.0
Negative_3507,Non-Allergen,0.0
Negative_3508,Non-Allergen,0.0
Negative_3509,Non-Allergen,0.0
Negative_3510,Non-Allergen,0.0
Negative_3511,Non-Allergen,0.0
Negative_3512,Allergen,1.0
Negative_3513,Non-Allergen,0.0
Negative_3514,Non-Allergen,0.0
Negative_3515,Non-Allergen,0.0
Negative_3516,Non-Allergen,0.0
Negative_3517,Non-Allergen,0.0
Negative_3518,Non-Allergen,0.0
Negative_3519,Non-Allergen,0.0
Negative_3520,Non-Allergen,0.0
Negative_3521,Non-Allergen,0.0
Negative_3522,Non-Allergen,0.0
Negative_3523,Non-Allergen,0.0
Negative_3524,Non-Allergen,0.0
Negative_3525,Non-Allergen,0.0
Negative_3526,Non-Allergen,0.0
Negative_3527,Non-Allergen,0.0
Negative_3528,Non-Allergen,0.0
Negative_3529,Non-Allergen,0.0
Negative_3530,Non-Allergen,0.0
Negative_3531,Non-Allergen,0.0
Negative_3532,Non-Allergen,0.0
Negative_3533,Non-Allergen,0.0
Negative_3534,Non-Allergen,0.0
Negative_3535,Non-Allergen,0.0
Negative_3536,Non-Allergen,0.0
Negative_3537,Allergen,0.983
Negative_3538,Non-Allergen,0.0
Negative_3539,Non-Allergen,0.0
Negative_3540,Non-Allergen,0.0
Negative_3541,Non-Allergen,0.0
Negative_3542,Non-Allergen,0.0
Negative_3543,Non-Allergen,0.0
Negative_3544,Non-Allergen,0.0
Negative_3545,Non-Allergen,0.0
Negative_3546,Non-Allergen,0.0
Negative_3547,Non-Allergen,0.0
Negative_3548,Non-Allergen,0.0
Negative_3549,Non-Allergen,0.0
Negative_3550,Non-Allergen,0.092
Negative_3551,Non-Allergen,0.0
Negative_3552,Non-Allergen,0.0
Negative_3553,Non-Allergen,0.0
Negative_3554,Non-Allergen,0.0
Negative_3555,Non-Allergen,0.0
Negative_3556,Non-Allergen,0.0
Negative_3557,Non-Allergen,0.0
Negative_3558,Non-Allergen,0.0
Negative_3559,Non-Allergen,0.027
Negative_3560,Non-Allergen,0.0
Negative_3561,Non-Allergen,0.0
Negative_3562,Non-Allergen,0.0
Negative_3563,Non-Allergen,0.0
Negative_3564,Non-Allergen,0.002
Negative_3565,Non-Allergen,0.0
Negative_3566,Non-Allergen,0.0
Negative_3567,Non-Allergen,0.0
Negative_3568,Non-Allergen,0.0
Negative_3569,Allergen,0.877
Negative_3570,Non-Allergen,0.0
Negative_3571,Non-Allergen,0.0
Negative_3572,Allergen,0.983
Negative_3573,Non-Allergen,0.003
Negative_3574,Non-Allergen,0.0
Negative_3575,Non-Allergen,0.0
Negative_3576,Non-Allergen,0.0
Negative_3577,Non-Allergen,0.0
Negative_3578,Non-Allergen,0.0
Negative_3579,Non-Allergen,0.0
Negative_3580,Non-Allergen,0.0
Negative_3581,Non-Allergen,0.0
Negative_3582,Non-Allergen,0.0
Negative_3583,Non-Allergen,0.0
Negative_3584,Non-Allergen,0.0
Negative_3585,Non-Allergen,0.0
Negative_3586,Non-Allergen,0.0
Negative_3587,Non-Allergen,0.0
Negative_3588,Non-Allergen,0.0
Negative_3589,Non-Allergen,0.0
Negative_3590,Non-Allergen,0.0
Negative_3591,Allergen,0.599
Negative_3592,Non-Allergen,0.0
Negative_3593,Non-Allergen,0.0
Negative_3594,Non-Allergen,0.0
Negative_3595,Non-Allergen,0.0
Negative_3596,Non-Allergen,0.0
Negative_3597,Non-Allergen,0.0
Negative_3598,Non-Allergen,0.0
Negative_3599,Non-Allergen,0.0
Negative_3600,Non-Allergen,0.0
Negative_3601,Non-Allergen,0.0
Negative_3602,Non-Allergen,0.0
Negative_3603,Non-Allergen,0.0
Negative_3604,Non-Allergen,0.0
Negative_3605,Non-Allergen,0.0
Negative_3606,Non-Allergen,0.0
Negative_3607,Non-Allergen,0.0
Negative_3608,Non-Allergen,0.0
Negative_3609,Non-Allergen,0.0
Negative_3610,Non-Allergen,0.0
Negative_3611,Allergen,1.0
Negative_3612,Non-Allergen,0.0
Negative_3613,Non-Allergen,0.0
Negative_3614,Non-Allergen,0.0
Negative_3615,Non-Allergen,0.0
Negative_3616,Non-Allergen,0.0
Negative_3617,Non-Allergen,0.0
Negative_3618,Non-Allergen,0.0
Negative_3619,Non-Allergen,0.0
Negative_3620,Non-Allergen,0.0
Negative_3621,Non-Allergen,0.0
Negative_3622,Non-Allergen,0.0
Negative_3623,Non-Allergen,0.0
Negative_3624,Non-Allergen,0.0
Negative_3625,Non-Allergen,0.0
Negative_3626,Non-Allergen,0.0
Negative_3627,Non-Allergen,0.0
Negative_3628,Non-Allergen,0.0
Negative_3629,Allergen,1.0
Negative_3630,Non-Allergen,0.0
Negative_3631,Allergen,1.0
Negative_3632,Non-Allergen,0.0
Negative_3634,Non-Allergen,0.0
Negative_3635,Non-Allergen,0.0
Negative_3636,Non-Allergen,0.0
Negative_3637,Non-Allergen,0.0
Negative_3638,Non-Allergen,0.0
Negative_3639,Non-Allergen,0.0
Negative_3640,Non-Allergen,0.0
Negative_3641,Non-Allergen,0.0
Negative_3642,Non-Allergen,0.0
Negative_3643,Non-Allergen,0.0
Negative_3644,Non-Allergen,0.0
Negative_3645,Non-Allergen,0.0
Negative_3646,Non-Allergen,0.0
Negative_3647,Non-Allergen,0.0
Negative_3648,Non-Allergen,0.0
Negative_3649,Non-Allergen,0.0
Negative_3650,Allergen,0.957
Negative_3651,Non-Allergen,0.0
Negative_3652,Non-Allergen,0.0
Negative_3653,Non-Allergen,0.0
Negative_3654,Non-Allergen,0.0
Negative_3656,Non-Allergen,0.0
Negative_3657,Non-Allergen,0.0
Negative_3658,Allergen,0.795
Negative_3659,Non-Allergen,0.0
Negative_3660,Non-Allergen,0.0
Negative_3661,Non-Allergen,0.0
Negative_3662,Non-Allergen,0.0
Negative_3663,Non-Allergen,0.0
Negative_3664,Non-Allergen,0.0
Negative_3665,Non-Allergen,0.0
Negative_3666,Non-Allergen,0.0
Negative_3667,Non-Allergen,0.0
Negative_3668,Non-Allergen,0.0
Negative_3669,Non-Allergen,0.0
Negative_3670,Non-Allergen,0.0
Negative_3671,Non-Allergen,0.0
Negative_3672,Non-Allergen,0.0
Negative_3673,Non-Allergen,0.0
Negative_3674,Non-Allergen,0.0
Negative_3675,Non-Allergen,0.0
Negative_3676,Non-Allergen,0.0
Negative_3677,Non-Allergen,0.0
Negative_3678,Non-Allergen,0.0
Negative_3679,Non-Allergen,0.0
Negative_3680,Non-Allergen,0.0
Negative_3681,Non-Allergen,0.0
Negative_3682,Non-Allergen,0.0
Negative_3683,Non-Allergen,0.0
Negative_3684,Non-Allergen,0.0
Negative_3685,Non-Allergen,0.0
Negative_3686,Non-Allergen,0.0
Negative_3687,Non-Allergen,0.0
Negative_3688,Non-Allergen,0.0
Negative_3689,Non-Allergen,0.0
Negative_3690,Non-Allergen,0.0
Negative_3691,Non-Allergen,0.0
Negative_3692,Non-Allergen,0.0
Negative_3693,Non-Allergen,0.0
Negative_3694,Allergen,0.89
Negative_3695,Non-Allergen,0.001
Negative_3696,Non-Allergen,0.0
Negative_3697,Non-Allergen,0.0
Negative_3698,Non-Allergen,0.0
Negative_3699,Non-Allergen,0.001
Negative_3700,Non-Allergen,0.0
Negative_3701,Non-Allergen,0.0
Negative_3702,Non-Allergen,0.0
Negative_3703,Non-Allergen,0.0
Negative_3704,Non-Allergen,0.0
Negative_3705,Non-Allergen,0.0
Negative_3706,Non-Allergen,0.0
Negative_3707,Non-Allergen,0.0
Negative_3708,Non-Allergen,0.0
Negative_3709,Non-Allergen,0.005
Negative_3710,Non-Allergen,0.0
Negative_3711,Non-Allergen,0.0
Negative_3712,Allergen,0.968
Negative_3713,Non-Allergen,0.0
Negative_3714,Non-Allergen,0.0
Negative_3715,Non-Allergen,0.0
Negative_3716,Non-Allergen,0.0
Negative_3717,Non-Allergen,0.0
Negative_3718,Non-Allergen,0.0
Negative_3719,Non-Allergen,0.0
Negative_3720,Non-Allergen,0.0
Negative_3721,Non-Allergen,0.0
Negative_3722,Non-Allergen,0.0
Negative_3723,Non-Allergen,0.012
Negative_3724,Non-Allergen,0.0
Negative_3725,Non-Allergen,0.0
Negative_3726,Non-Allergen,0.0
Negative_3727,Non-Allergen,0.0
Negative_3728,Non-Allergen,0.0
Negative_3729,Non-Allergen,0.0
Negative_3730,Non-Allergen,0.0
Negative_3731,Non-Allergen,0.0
Negative_3732,Non-Allergen,0.0
Negative_3733,Non-Allergen,0.052
Negative_3734,Non-Allergen,0.0
Negative_3735,Non-Allergen,0.011
Negative_3736,Non-Allergen,0.0
Negative_3737,Non-Allergen,0.0
Negative_3738,Non-Allergen,0.0
Negative_3739,Non-Allergen,0.0
Negative_3740,Non-Allergen,0.0
Negative_3741,Non-Allergen,0.0
Negative_3742,Non-Allergen,0.0
Negative_3743,Non-Allergen,0.0
Negative_3744,Allergen,1.0
Negative_3745,Non-Allergen,0.0
Negative_3746,Non-Allergen,0.0
Negative_3747,Non-Allergen,0.0
Negative_3748,Non-Allergen,0.0
Negative_3749,Non-Allergen,0.0
Negative_3750,Non-Allergen,0.0
Negative_3751,Non-Allergen,0.0
Negative_3752,Non-Allergen,0.0
Negative_3753,Non-Allergen,0.0
Negative_3754,Non-Allergen,0.0
Negative_3755,Non-Allergen,0.0
Negative_3756,Non-Allergen,0.0
Negative_3757,Non-Allergen,0.0
Negative_3758,Non-Allergen,0.0
Negative_3759,Non-Allergen,0.0
Negative_3760,Non-Allergen,0.344
Negative_3761,Non-Allergen,0.037
Negative_3762,Non-Allergen,0.0
Negative_3763,Non-Allergen,0.0
Negative_3764,Non-Allergen,0.0
Negative_3765,Non-Allergen,0.003
Negative_3766,Non-Allergen,0.0
Negative_3767,Non-Allergen,0.0
Negative_3768,Non-Allergen,0.0
Negative_3769,Non-Allergen,0.0
Negative_3770,Non-Allergen,0.0
Negative_3771,Non-Allergen,0.0
Negative_3772,Non-Allergen,0.0
Negative_3773,Non-Allergen,0.0
Negative_3774,Non-Allergen,0.0
Negative_3775,Non-Allergen,0.0
Negative_3776,Non-Allergen,0.0
Negative_3777,Non-Allergen,0.0
Negative_3778,Non-Allergen,0.0
Negative_3779,Non-Allergen,0.0
Negative_3780,Non-Allergen,0.0
Negative_3781,Non-Allergen,0.0
Negative_3782,Non-Allergen,0.0
Negative_3783,Non-Allergen,0.0
Negative_3784,Non-Allergen,0.0
Negative_3785,Non-Allergen,0.0
Negative_3786,Non-Allergen,0.0
Negative_3787,Non-Allergen,0.0
Negative_3788,Non-Allergen,0.0
Negative_3789,Non-Allergen,0.0
Negative_3790,Non-Allergen,0.0
Negative_3791,Non-Allergen,0.0
Negative_3792,Non-Allergen,0.0
Negative_3793,Non-Allergen,0.0
Negative_3794,Non-Allergen,0.0
Negative_3795,Non-Allergen,0.0
Negative_3796,Non-Allergen,0.0
Negative_3797,Non-Allergen,0.0
Negative_3798,Non-Allergen,0.0
Negative_3799,Non-Allergen,0.0
Negative_3800,Non-Allergen,0.0
Negative_3801,Non-Allergen,0.0
Negative_3802,Non-Allergen,0.002
Negative_3803,Non-Allergen,0.0
Negative_3804,Non-Allergen,0.0
Negative_3805,Non-Allergen,0.0
Negative_3806,Non-Allergen,0.0
Negative_3807,Non-Allergen,0.0
Negative_3808,Non-Allergen,0.0
Negative_3809,Non-Allergen,0.0
Negative_3810,Non-Allergen,0.0
Negative_3811,Non-Allergen,0.0
Negative_3812,Non-Allergen,0.0
Negative_3813,Non-Allergen,0.0
Negative_3814,Non-Allergen,0.0
Negative_3815,Non-Allergen,0.0
Negative_3816,Non-Allergen,0.0
Negative_3817,Non-Allergen,0.001
Negative_3818,Non-Allergen,0.0
Negative_3819,Non-Allergen,0.002
Negative_3820,Non-Allergen,0.0
Negative_3821,Non-Allergen,0.0
Negative_3822,Allergen,0.962
Negative_3823,Non-Allergen,0.0
Negative_3824,Non-Allergen,0.0
Negative_3825,Non-Allergen,0.0
Negative_3826,Non-Allergen,0.0
Negative_3827,Allergen,0.975
Negative_3828,Non-Allergen,0.0
Negative_3829,Non-Allergen,0.0
Negative_3830,Non-Allergen,0.0
Negative_3831,Non-Allergen,0.007
Negative_3832,Non-Allergen,0.0
Negative_3833,Non-Allergen,0.0
Negative_3834,Non-Allergen,0.0
Negative_3835,Non-Allergen,0.0
Negative_3836,Non-Allergen,0.0
Negative_3837,Non-Allergen,0.0
Negative_3839,Non-Allergen,0.0
Negative_3840,Non-Allergen,0.0
Negative_3841,Non-Allergen,0.0
Negative_3842,Non-Allergen,0.0
Negative_3843,Non-Allergen,0.0
Negative_3844,Non-Allergen,0.0
Negative_3845,Non-Allergen,0.0
Negative_3846,Non-Allergen,0.0
Negative_3847,Non-Allergen,0.0
Negative_3848,Non-Allergen,0.0
Negative_3849,Non-Allergen,0.0
Negative_3850,Non-Allergen,0.0
Negative_3851,Non-Allergen,0.0
Negative_3852,Non-Allergen,0.0
Negative_3853,Non-Allergen,0.0
Negative_3854,Non-Allergen,0.0
Negative_3855,Allergen,0.984
Negative_3856,Non-Allergen,0.0
Negative_3857,Non-Allergen,0.0
Negative_3858,Non-Allergen,0.0
Negative_3859,Non-Allergen,0.0
Negative_3860,Non-Allergen,0.0
Negative_3861,Non-Allergen,0.0
Negative_3862,Non-Allergen,0.0
Negative_3863,Non-Allergen,0.0
Negative_3864,Non-Allergen,0.103
Negative_3865,Non-Allergen,0.0
Negative_3866,Non-Allergen,0.0
Negative_3867,Non-Allergen,0.0
Negative_3868,Non-Allergen,0.0
Negative_3869,Non-Allergen,0.0
Negative_3870,Non-Allergen,0.0
Negative_3871,Non-Allergen,0.0
Negative_3872,Non-Allergen,0.0
Negative_3873,Non-Allergen,0.0
Negative_3874,Non-Allergen,0.0
Negative_3875,Non-Allergen,0.0
Negative_3876,Non-Allergen,0.0
Negative_3877,Non-Allergen,0.0
Negative_3878,Non-Allergen,0.0
Negative_3880,Non-Allergen,0.0
Negative_3881,Non-Allergen,0.0
Negative_3882,Non-Allergen,0.0
Negative_3883,Non-Allergen,0.0
Negative_3884,Non-Allergen,0.0
Negative_3885,Non-Allergen,0.0
Negative_3886,Non-Allergen,0.0
Negative_3887,Non-Allergen,0.0
Negative_3888,Non-Allergen,0.0
Negative_3889,Non-Allergen,0.0
Negative_3890,Non-Allergen,0.0
Negative_3891,Non-Allergen,0.0
Negative_3892,Non-Allergen,0.0
Negative_3893,Non-Allergen,0.0
Negative_3894,Non-Allergen,0.0
Negative_3895,Non-Allergen,0.0
Negative_3896,Non-Allergen,0.0
Negative_3897,Non-Allergen,0.001
Negative_3898,Non-Allergen,0.0
Negative_3899,Non-Allergen,0.0
Negative_3900,Non-Allergen,0.0
Negative_3901,Non-Allergen,0.0
Negative_3902,Non-Allergen,0.0
Negative_3903,Non-Allergen,0.0
Negative_3904,Non-Allergen,0.0
Negative_3905,Non-Allergen,0.0
Negative_3906,Non-Allergen,0.0
Negative_3907,Non-Allergen,0.0
Negative_3908,Non-Allergen,0.0
Negative_3909,Non-Allergen,0.0
Negative_3910,Non-Allergen,0.0
Negative_3911,Non-Allergen,0.0
Negative_3912,Non-Allergen,0.0
Negative_3913,Non-Allergen,0.0
Negative_3914,Non-Allergen,0.0
Negative_3915,Non-Allergen,0.113
Negative_3916,Non-Allergen,0.0
Negative_3917,Non-Allergen,0.0
Negative_3918,Non-Allergen,0.0
Negative_3919,Non-Allergen,0.0
Negative_3920,Non-Allergen,0.0
Negative_3921,Non-Allergen,0.0
Negative_3922,Non-Allergen,0.0
