Name,Class,Probability
Negative_2136,Non-Allergen,0.0
Negative_2137,Non-Allergen,0.0
Negative_2138,Non-Allergen,0.0
Negative_2139,Non-Allergen,0.0
Negative_2140,Non-Allergen,0.0
Negative_2142,Non-Allergen,0.0
Negative_2143,Non-Allergen,0.0
Negative_2144,Non-Allergen,0.0
Negative_2145,Non-Allergen,0.0
Positive_2147,Non-Allergen,0.0
Negative_2148,Non-Allergen,0.0
Negative_2149,Non-Allergen,0.0
Negative_2150,Non-Allergen,0.0
Negative_2151,Non-Allergen,0.0
Positive_2153,Non-Allergen,0.485
Negative_2154,Non-Allergen,0.0
Negative_2155,Non-Allergen,0.0
Negative_2156,Non-Allergen,0.0
Negative_2160,Non-Allergen,0.0
Negative_2161,Non-Allergen,0.0
Negative_2162,Non-Allergen,0.0
Negative_2163,Non-Allergen,0.0
Negative_2168,Allergen,0.871
Positive_2170,Allergen,0.991
Negative_2172,Non-Allergen,0.0
Negative_2174,Non-Allergen,0.0
Negative_2175,Non-Allergen,0.004
Positive_2176,Non-Allergen,0.005
Negative_2178,Non-Allergen,0.0
Negative_2179,Non-Allergen,0.024
Negative_2180,Non-Allergen,0.0
Negative_2181,Non-Allergen,0.0
Negative_2183,Non-Allergen,0.0
Negative_2185,Non-Allergen,0.007
Negative_2186,Non-Allergen,0.0
Negative_2187,Non-Allergen,0.0
Negative_2189,Non-Allergen,0.0
Negative_2190,Non-Allergen,0.0
Negative_2191,Non-Allergen,0.0
Negative_2193,Non-Allergen,0.0
Negative_2195,Non-Allergen,0.0
Negative_2196,Non-Allergen,0.0
Negative_2197,Allergen,0.615
Negative_2198,Non-Allergen,0.0
Negative_2199,Non-Allergen,0.0
Negative_2201,Non-Allergen,0.0
Negative_2203,Non-Allergen,0.0
Negative_2204,Non-Allergen,0.0
Negative_2205,Non-Allergen,0.0
Negative_2207,Non-Allergen,0.0
Negative_2208,Non-Allergen,0.0
Negative_2209,Non-Allergen,0.039
Negative_2211,Non-Allergen,0.0
Negative_2213,Non-Allergen,0.106
Negative_2215,Allergen,0.936
Negative_2216,Allergen,0.692
Negative_2217,Non-Allergen,0.001
Negative_2220,Non-Allergen,0.0
Negative_2221,Non-Allergen,0.0
Negative_2222,Non-Allergen,0.0
Negative_2223,Non-Allergen,0.0
Negative_2226,Non-Allergen,0.0
Negative_2227,Non-Allergen,0.0
Negative_2228,Non-Allergen,0.0
Negative_2232,Non-Allergen,0.0
Negative_2233,Non-Allergen,0.096
Negative_2234,Allergen,0.999
Negative_2235,Non-Allergen,0.001
Negative_2240,Non-Allergen,0.383
Negative_2242,Non-Allergen,0.0
Negative_2243,Non-Allergen,0.0
Negative_2244,Allergen,0.961
Negative_2245,Non-Allergen,0.0
Negative_2246,Non-Allergen,0.0
Negative_2249,Non-Allergen,0.001
Negative_2250,Non-Allergen,0.0
Negative_2251,Non-Allergen,0.0
Negative_2253,Allergen,0.991
Negative_2255,Allergen,0.992
Negative_2256,Non-Allergen,0.0
Negative_2257,Non-Allergen,0.0
Negative_2259,Allergen,0.651
Negative_2261,Non-Allergen,0.0
Negative_2262,Non-Allergen,0.006
Negative_2264,Non-Allergen,0.0
Negative_2265,Non-Allergen,0.0
Negative_2266,Non-Allergen,0.0
Negative_2269,Non-Allergen,0.0
Negative_2270,Non-Allergen,0.0
Negative_2271,Non-Allergen,0.0
Negative_2272,Non-Allergen,0.0
Negative_2274,Non-Allergen,0.0
Positive_2279,Non-Allergen,0.0
Negative_2280,Non-Allergen,0.0
Negative_2281,Non-Allergen,0.0
Negative_2282,Non-Allergen,0.0
Negative_2283,Non-Allergen,0.0
Negative_2285,Non-Allergen,0.0
Negative_2286,Non-Allergen,0.0
Negative_2287,Non-Allergen,0.0
Negative_2288,Non-Allergen,0.0
Negative_2289,Non-Allergen,0.0
Negative_2291,Non-Allergen,0.0
Negative_2292,Non-Allergen,0.0
Negative_2293,Non-Allergen,0.0
Negative_2294,Non-Allergen,0.0
Negative_2295,Non-Allergen,0.0
Negative_2297,Non-Allergen,0.0
Negative_2298,Non-Allergen,0.0
Negative_2300,Non-Allergen,0.0
Negative_2301,Non-Allergen,0.005
Negative_2304,Non-Allergen,0.0
Negative_2307,Non-Allergen,0.005
Positive_2308,Allergen,1.0
Negative_2310,Non-Allergen,0.0
Negative_2311,Non-Allergen,0.0
Negative_2312,Non-Allergen,0.0
Negative_2313,Non-Allergen,0.12
Negative_2315,Non-Allergen,0.0
Positive_2317,Allergen,0.956
Negative_2318,Non-Allergen,0.0
Negative_2319,Non-Allergen,0.0
Negative_2320,Non-Allergen,0.0
Negative_2321,Non-Allergen,0.0
Negative_2322,Non-Allergen,0.0
Positive_2323,Allergen,1.0
Negative_2324,Non-Allergen,0.0
Negative_2325,Non-Allergen,0.0
Negative_2326,Non-Allergen,0.0
Negative_2327,Non-Allergen,0.0
Negative_2328,Non-Allergen,0.0
Negative_2330,Allergen,1.0
Negative_2331,Non-Allergen,0.0
Negative_2332,Non-Allergen,0.0
Negative_2333,Allergen,0.731
Negative_2334,Non-Allergen,0.0
Positive_2335,Non-Allergen,0.0
Negative_2336,Non-Allergen,0.436
Negative_2337,Non-Allergen,0.0
Negative_2338,Non-Allergen,0.0
Negative_2339,Non-Allergen,0.0
Negative_2340,Non-Allergen,0.0
Negative_2342,Non-Allergen,0.015
Negative_2345,Non-Allergen,0.0
Negative_2346,Non-Allergen,0.0
Negative_2348,Non-Allergen,0.0
Negative_2349,Non-Allergen,0.0
Negative_2350,Non-Allergen,0.0
Negative_2351,Non-Allergen,0.0
Negative_2352,Non-Allergen,0.0
Negative_2355,Non-Allergen,0.018
Negative_2356,Non-Allergen,0.0
Negative_2357,Non-Allergen,0.0
Negative_2358,Non-Allergen,0.0
Negative_2360,Non-Allergen,0.0
Negative_2362,Non-Allergen,0.0
Negative_2363,Non-Allergen,0.0
Negative_2364,Non-Allergen,0.0
Positive_2365,Allergen,0.997
Negative_2366,Non-Allergen,0.005
Negative_2367,Non-Allergen,0.0
Negative_2368,Non-Allergen,0.0
Negative_2370,Non-Allergen,0.0
Negative_2372,Non-Allergen,0.022
Negative_2374,Non-Allergen,0.167
Negative_2375,Non-Allergen,0.0
Negative_2376,Non-Allergen,0.0
Positive_2377,Allergen,1.0
Negative_2378,Non-Allergen,0.0
Negative_2379,Non-Allergen,0.0
Negative_2380,Non-Allergen,0.0
Negative_2381,Non-Allergen,0.0
Negative_2383,Non-Allergen,0.0
Negative_2384,Non-Allergen,0.0
Negative_2385,Non-Allergen,0.0
Negative_2386,Non-Allergen,0.0
Positive_2388,Allergen,1.0
Negative_2389,Non-Allergen,0.0
Negative_2390,Non-Allergen,0.0
Negative_2392,Non-Allergen,0.0
Negative_2395,Non-Allergen,0.0
Negative_2396,Allergen,0.981
Negative_2397,Non-Allergen,0.0
Negative_2398,Non-Allergen,0.0
Negative_2399,Non-Allergen,0.0
Positive_2400,Non-Allergen,0.008
Negative_2402,Non-Allergen,0.0
Negative_2403,Non-Allergen,0.0
Negative_2405,Non-Allergen,0.0
Negative_2410,Non-Allergen,0.0
Negative_2411,Non-Allergen,0.0
Positive_2418,Allergen,0.997
Negative_2420,Non-Allergen,0.0
Negative_2421,Non-Allergen,0.0
Negative_2422,Non-Allergen,0.0
Negative_2423,Non-Allergen,0.008
Positive_2424,Allergen,1.0
Negative_2425,Non-Allergen,0.0
Negative_2427,Non-Allergen,0.0
Negative_2428,Non-Allergen,0.0
Negative_2431,Non-Allergen,0.0
Negative_2432,Non-Allergen,0.0
Negative_2433,Non-Allergen,0.0
Negative_2434,Non-Allergen,0.0
Negative_2435,Non-Allergen,0.0
Negative_2437,Non-Allergen,0.0
Negative_2438,Non-Allergen,0.0
Negative_2439,Non-Allergen,0.0
Negative_2440,Non-Allergen,0.001
Negative_2441,Non-Allergen,0.0
Negative_2445,Non-Allergen,0.0
Negative_2447,Non-Allergen,0.0
Negative_2448,Non-Allergen,0.0
Negative_2449,Non-Allergen,0.0
Negative_2451,Allergen,0.987
Negative_2452,Non-Allergen,0.119
Negative_2453,Non-Allergen,0.0
Negative_2454,Non-Allergen,0.0
Negative_2455,Non-Allergen,0.007
Negative_2457,Non-Allergen,0.0
Negative_2458,Non-Allergen,0.0
Negative_2460,Non-Allergen,0.0
Negative_2461,Non-Allergen,0.0
Negative_2463,Non-Allergen,0.266
Negative_2464,Non-Allergen,0.0
Negative_2467,Non-Allergen,0.0
Negative_2468,Allergen,1.0
Negative_2469,Non-Allergen,0.0
Negative_2470,Non-Allergen,0.0
Negative_2471,Non-Allergen,0.001
Negative_2472,Non-Allergen,0.001
Negative_2474,Non-Allergen,0.0
Negative_2475,Non-Allergen,0.0
Negative_2476,Non-Allergen,0.0
Negative_2477,Non-Allergen,0.0
Negative_2478,Non-Allergen,0.0
Negative_2479,Non-Allergen,0.0
Negative_2480,Non-Allergen,0.0
Negative_2481,Non-Allergen,0.0
Negative_2482,Non-Allergen,0.0
Positive_2484,Allergen,1.0
Negative_2485,Non-Allergen,0.0
Negative_2486,Non-Allergen,0.0
Negative_2487,Non-Allergen,0.0
Positive_2488,Non-Allergen,0.0
Negative_2489,Non-Allergen,0.0
Negative_2490,Non-Allergen,0.0
Negative_2491,Non-Allergen,0.0
Negative_2492,Non-Allergen,0.0
Negative_2493,Non-Allergen,0.0
Negative_2495,Non-Allergen,0.001
Negative_2498,Non-Allergen,0.0
Negative_2499,Non-Allergen,0.0
Negative_2501,Non-Allergen,0.0
Negative_2502,Non-Allergen,0.0
Negative_2503,Non-Allergen,0.0
Negative_2504,Non-Allergen,0.0
Negative_2505,Non-Allergen,0.0
Positive_2506,Allergen,1.0
Negative_2507,Non-Allergen,0.001
Negative_2508,Non-Allergen,0.0
Negative_2509,Non-Allergen,0.0
Negative_2510,Non-Allergen,0.0
Negative_2513,Non-Allergen,0.0
Negative_2514,Non-Allergen,0.0
Negative_2515,Non-Allergen,0.0
Negative_2516,Non-Allergen,0.0
Negative_2517,Non-Allergen,0.0
Positive_2518,Non-Allergen,0.009
Negative_2519,Non-Allergen,0.0
Negative_2520,Non-Allergen,0.0
Negative_2521,Non-Allergen,0.0
Negative_2522,Non-Allergen,0.0
Negative_2523,Non-Allergen,0.0
Positive_2524,Non-Allergen,0.013
Negative_2527,Non-Allergen,0.0
Negative_2528,Non-Allergen,0.0
Negative_2529,Non-Allergen,0.0
Positive_2530,Allergen,1.0
Negative_2532,Non-Allergen,0.001
Negative_2533,Non-Allergen,0.0
Negative_2535,Non-Allergen,0.0
Negative_2545,Non-Allergen,0.0
Negative_2546,Non-Allergen,0.0
Negative_2551,Non-Allergen,0.0
Negative_2552,Non-Allergen,0.0
Negative_2561,Non-Allergen,0.0
Negative_2564,Non-Allergen,0.0
Positive_2565,Non-Allergen,0.01
Negative_2566,Non-Allergen,0.283
Negative_2567,Non-Allergen,0.0
Negative_2569,Non-Allergen,0.0
Negative_2570,Non-Allergen,0.0
Negative_2574,Non-Allergen,0.267
Negative_2575,Non-Allergen,0.183
Negative_2576,Non-Allergen,0.377
Negative_2578,Non-Allergen,0.0
Negative_2579,Non-Allergen,0.0
Negative_2580,Non-Allergen,0.0
Negative_2581,Non-Allergen,0.0
Negative_2582,Non-Allergen,0.0
Negative_2586,Non-Allergen,0.0
Negative_2590,Non-Allergen,0.167
Negative_2591,Non-Allergen,0.0
Negative_2592,Non-Allergen,0.001
Negative_2594,Non-Allergen,0.162
Negative_2596,Non-Allergen,0.0
Negative_2597,Non-Allergen,0.001
Negative_2598,Non-Allergen,0.0
Negative_2600,Non-Allergen,0.0
Positive_2601,Allergen,1.0
Negative_2602,Non-Allergen,0.0
Negative_2603,Non-Allergen,0.0
Negative_2604,Non-Allergen,0.0
Negative_2605,Non-Allergen,0.0
Negative_2606,Non-Allergen,0.0
Negative_2608,Non-Allergen,0.0
Negative_2609,Non-Allergen,0.0
Negative_2610,Non-Allergen,0.0
Negative_2611,Non-Allergen,0.0
Negative_2612,Non-Allergen,0.0
Negative_2615,Non-Allergen,0.0
Negative_2616,Non-Allergen,0.0
Negative_2617,Non-Allergen,0.0
Negative_2618,Non-Allergen,0.0
Negative_2620,Non-Allergen,0.0
Negative_2624,Non-Allergen,0.0
Positive_2625,Non-Allergen,0.043
Negative_2626,Non-Allergen,0.0
Negative_2628,Non-Allergen,0.003
Negative_2629,Non-Allergen,0.0
Negative_2630,Non-Allergen,0.001
Negative_2633,Non-Allergen,0.0
Negative_2634,Non-Allergen,0.0
Negative_2635,Non-Allergen,0.0
Negative_2638,Non-Allergen,0.0
Negative_2641,Non-Allergen,0.0
Negative_2643,Non-Allergen,0.0
Negative_2647,Non-Allergen,0.0
Negative_2649,Non-Allergen,0.0
Negative_2650,Non-Allergen,0.0
Negative_2652,Non-Allergen,0.0
Negative_2653,Non-Allergen,0.0
Positive_2654,Allergen,1.0
Negative_2655,Non-Allergen,0.0
Negative_2656,Non-Allergen,0.0
Negative_2657,Non-Allergen,0.0
Negative_2658,Non-Allergen,0.0
Negative_2659,Non-Allergen,0.008
Negative_2661,Non-Allergen,0.003
Negative_2662,Non-Allergen,0.004
Negative_2663,Non-Allergen,0.0
Negative_2664,Non-Allergen,0.0
Negative_2665,Allergen,0.997
Positive_2666,Non-Allergen,0.0
Negative_2667,Non-Allergen,0.0
Negative_2668,Non-Allergen,0.0
Negative_2669,Non-Allergen,0.0
Negative_2670,Non-Allergen,0.0
Negative_2671,Non-Allergen,0.0
Negative_2673,Non-Allergen,0.0
Negative_2674,Non-Allergen,0.0
Negative_2675,Non-Allergen,0.0
Negative_2676,Non-Allergen,0.0
Negative_2677,Non-Allergen,0.0
Negative_2679,Non-Allergen,0.0
Negative_2680,Non-Allergen,0.0
Negative_2681,Non-Allergen,0.0
Negative_2682,Non-Allergen,0.0
Negative_2683,Non-Allergen,0.0
Negative_2686,Non-Allergen,0.001
Negative_2687,Non-Allergen,0.0
Negative_2688,Non-Allergen,0.0
Negative_2689,Non-Allergen,0.0
Negative_2692,Non-Allergen,0.0
Negative_2693,Non-Allergen,0.0
Negative_2694,Non-Allergen,0.0
Negative_2696,Non-Allergen,0.0
Negative_2698,Non-Allergen,0.0
Negative_2699,Non-Allergen,0.0
Negative_2700,Non-Allergen,0.0
Negative_2701,Non-Allergen,0.0
Negative_2702,Non-Allergen,0.0
Negative_2704,Non-Allergen,0.0
Negative_2705,Non-Allergen,0.0
Negative_2706,Non-Allergen,0.0
Negative_2707,Non-Allergen,0.002
Negative_2708,Non-Allergen,0.0
Negative_2710,Non-Allergen,0.0
Negative_2711,Non-Allergen,0.0
Negative_2712,Non-Allergen,0.0
Negative_2713,Non-Allergen,0.0
Negative_2714,Non-Allergen,0.0
Negative_2716,Non-Allergen,0.0
Negative_2717,Non-Allergen,0.0
Negative_2718,Non-Allergen,0.0
Negative_2719,Non-Allergen,0.0
Negative_2720,Non-Allergen,0.0
Negative_2721,Non-Allergen,0.38
Negative_2724,Non-Allergen,0.0
Negative_2725,Non-Allergen,0.0
Negative_2729,Non-Allergen,0.047
Negative_2730,Non-Allergen,0.002
Negative_2733,Non-Allergen,0.0
Negative_2735,Non-Allergen,0.0
Negative_2736,Non-Allergen,0.0
Negative_2737,Non-Allergen,0.0
Negative_2740,Non-Allergen,0.0
Negative_2741,Non-Allergen,0.0
Negative_2742,Non-Allergen,0.0
Negative_2744,Non-Allergen,0.0
Negative_2745,Non-Allergen,0.0
Negative_2752,Non-Allergen,0.001
Negative_2753,Non-Allergen,0.0
Negative_2754,Non-Allergen,0.0
Negative_2755,Non-Allergen,0.0
Negative_2756,Non-Allergen,0.0
Negative_2758,Non-Allergen,0.0
Negative_2759,Allergen,0.981
Negative_2763,Non-Allergen,0.0
Negative_2764,Allergen,1.0
Negative_2765,Non-Allergen,0.0
Negative_2766,Non-Allergen,0.0
Negative_2769,Non-Allergen,0.0
Negative_2770,Non-Allergen,0.0
Negative_2771,Allergen,1.0
Negative_2774,Non-Allergen,0.0
Negative_2775,Non-Allergen,0.031
Negative_2776,Non-Allergen,0.0
Negative_2777,Non-Allergen,0.0
Negative_2779,Non-Allergen,0.0
Negative_2781,Allergen,0.86
Negative_2782,Non-Allergen,0.0
Negative_2784,Allergen,1.0
Negative_2786,Non-Allergen,0.0
Negative_2787,Non-Allergen,0.0
Negative_2788,Non-Allergen,0.0
Negative_2789,Non-Allergen,0.232
Negative_2793,Non-Allergen,0.0
Negative_2794,Non-Allergen,0.0
Negative_2795,Non-Allergen,0.0
Negative_2796,Non-Allergen,0.0
Negative_2797,Non-Allergen,0.0
Negative_2799,Non-Allergen,0.0
Negative_2800,Non-Allergen,0.0
Negative_2801,Non-Allergen,0.0
Negative_2802,Non-Allergen,0.0
Negative_2806,Non-Allergen,0.01
Negative_2810,Non-Allergen,0.0
Positive_2811,Allergen,1.0
Negative_2812,Allergen,1.0
Negative_2813,Allergen,1.0
Negative_2816,Non-Allergen,0.005
Negative_2820,Non-Allergen,0.0
Positive_2822,Allergen,0.997
Negative_2823,Non-Allergen,0.006
Negative_2824,Allergen,0.997
Negative_2827,Non-Allergen,0.061
Negative_2831,Non-Allergen,0.0
Negative_2832,Non-Allergen,0.0
Positive_2833,Non-Allergen,0.034
Negative_2834,Non-Allergen,0.0
Negative_2835,Non-Allergen,0.0
Negative_2836,Non-Allergen,0.041
Negative_2838,Non-Allergen,0.0
Negative_2844,Non-Allergen,0.002
Negative_2845,Non-Allergen,0.0
Negative_2846,Non-Allergen,0.0
Negative_2847,Non-Allergen,0.0
Negative_2851,Non-Allergen,0.0
Negative_2852,Non-Allergen,0.0
Negative_2853,Non-Allergen,0.0
Negative_2856,Non-Allergen,0.0
Negative_2857,Non-Allergen,0.0
Negative_2858,Non-Allergen,0.0
Negative_2859,Non-Allergen,0.001
Negative_2860,Non-Allergen,0.0
Negative_2862,Non-Allergen,0.0
Negative_2865,Non-Allergen,0.0
Negative_2866,Non-Allergen,0.015
Negative_2868,Non-Allergen,0.0
Negative_2870,Non-Allergen,0.0
Negative_2871,Non-Allergen,0.001
Negative_2872,Non-Allergen,0.0
Negative_2874,Non-Allergen,0.0
Negative_2875,Non-Allergen,0.0
Negative_2876,Non-Allergen,0.0
Negative_2878,Non-Allergen,0.0
Positive_2879,Non-Allergen,0.002
Negative_2880,Non-Allergen,0.0
Negative_2881,Non-Allergen,0.0
Negative_2882,Non-Allergen,0.0
Negative_2883,Non-Allergen,0.0
Negative_2884,Non-Allergen,0.0
Negative_2886,Non-Allergen,0.0
Negative_2892,Non-Allergen,0.001
Negative_2893,Non-Allergen,0.0
Negative_2895,Non-Allergen,0.0
Negative_2896,Non-Allergen,0.003
Negative_2897,Non-Allergen,0.0
Negative_2899,Non-Allergen,0.0
Negative_2901,Non-Allergen,0.0
Negative_2902,Non-Allergen,0.0
Negative_2903,Non-Allergen,0.0
Negative_2904,Non-Allergen,0.0
Negative_2905,Non-Allergen,0.0
Negative_2907,Non-Allergen,0.0
Negative_2908,Non-Allergen,0.0
Negative_2909,Non-Allergen,0.0
Negative_2910,Non-Allergen,0.001
Negative_2911,Non-Allergen,0.0
Negative_2913,Non-Allergen,0.0
Negative_2914,Non-Allergen,0.0
Negative_2915,Non-Allergen,0.0
Negative_2916,Non-Allergen,0.0
Negative_2917,Non-Allergen,0.0
Negative_2920,Non-Allergen,0.0
Negative_2921,Non-Allergen,0.0
Negative_2922,Non-Allergen,0.196
Negative_2923,Non-Allergen,0.003
Positive_2924,Allergen,1.0
Negative_2925,Non-Allergen,0.0
Negative_2927,Non-Allergen,0.0
Negative_2928,Non-Allergen,0.0
Negative_2929,Non-Allergen,0.0
Negative_2931,Non-Allergen,0.0
Negative_2933,Non-Allergen,0.0
Negative_2935,Non-Allergen,0.0
Negative_2937,Non-Allergen,0.0
Negative_2938,Non-Allergen,0.0
Negative_2939,Non-Allergen,0.001
Negative_2940,Non-Allergen,0.0
Negative_2941,Non-Allergen,0.0
Negative_2944,Non-Allergen,0.0
Negative_2945,Non-Allergen,0.0
Negative_2946,Non-Allergen,0.0
Negative_2947,Non-Allergen,0.0
Negative_2949,Non-Allergen,0.0
Negative_2950,Non-Allergen,0.0
Negative_2951,Non-Allergen,0.0
Negative_2952,Non-Allergen,0.0
Negative_2953,Non-Allergen,0.0
Positive_2954,Non-Allergen,0.0
Negative_2955,Non-Allergen,0.0
Negative_2956,Non-Allergen,0.0
Negative_2957,Non-Allergen,0.0
Negative_2958,Non-Allergen,0.0
Negative_2959,Non-Allergen,0.0
Negative_2961,Non-Allergen,0.0
Negative_2962,Non-Allergen,0.0
Negative_2963,Non-Allergen,0.094
Negative_2964,Non-Allergen,0.0
Negative_2965,Non-Allergen,0.0
Negative_2967,Non-Allergen,0.0
Negative_2968,Non-Allergen,0.0
Negative_2969,Non-Allergen,0.0
Negative_2970,Non-Allergen,0.0
Negative_2971,Non-Allergen,0.0
Negative_2973,Non-Allergen,0.0
Negative_2974,Non-Allergen,0.0
Negative_2975,Non-Allergen,0.0
Negative_2976,Non-Allergen,0.0
Negative_2978,Non-Allergen,0.0
Negative_2979,Non-Allergen,0.0
Negative_2980,Non-Allergen,0.0
Negative_2981,Non-Allergen,0.0
Negative_2983,Non-Allergen,0.0
Negative_2984,Non-Allergen,0.0
Negative_2985,Non-Allergen,0.0
Negative_2986,Non-Allergen,0.0
Negative_2987,Non-Allergen,0.0
Negative_2990,Non-Allergen,0.0
Negative_2991,Non-Allergen,0.0
Negative_2993,Non-Allergen,0.0
Negative_2994,Non-Allergen,0.0
Negative_2995,Non-Allergen,0.0
Negative_2997,Non-Allergen,0.0
Negative_2998,Non-Allergen,0.0
Negative_2999,Non-Allergen,0.0
Negative_3001,Non-Allergen,0.0
Negative_3003,Non-Allergen,0.0
Negative_3004,Non-Allergen,0.0
Negative_3005,Non-Allergen,0.0
Negative_3007,Non-Allergen,0.0
Negative_3009,Non-Allergen,0.0
Negative_3010,Non-Allergen,0.0
Negative_3011,Non-Allergen,0.0
Negative_3012,Non-Allergen,0.0
Negative_3015,Non-Allergen,0.0
Negative_3016,Non-Allergen,0.0
Negative_3017,Non-Allergen,0.0
Negative_3018,Non-Allergen,0.0
Negative_3020,Non-Allergen,0.0
Negative_3021,Non-Allergen,0.0
Negative_3022,Non-Allergen,0.0
Negative_3023,Non-Allergen,0.0
Negative_3024,Non-Allergen,0.0
Negative_3026,Non-Allergen,0.0
Negative_3027,Non-Allergen,0.0
Negative_3030,Non-Allergen,0.0
Negative_3032,Non-Allergen,0.0
Negative_3033,Non-Allergen,0.0
Negative_3034,Non-Allergen,0.0
Negative_3035,Non-Allergen,0.0
Negative_3036,Non-Allergen,0.0
Negative_3040,Non-Allergen,0.0
Negative_3041,Non-Allergen,0.0
Negative_3042,Non-Allergen,0.07
Negative_3044,Non-Allergen,0.0
Negative_3045,Non-Allergen,0.0
Negative_3047,Non-Allergen,0.0
Negative_3050,Non-Allergen,0.0
Negative_3051,Non-Allergen,0.0
Negative_3052,Non-Allergen,0.0
Negative_3053,Non-Allergen,0.0
Negative_3054,Non-Allergen,0.0
Negative_3056,Non-Allergen,0.0
Negative_3057,Non-Allergen,0.0
Negative_3059,Non-Allergen,0.0
Negative_3060,Non-Allergen,0.001
Negative_3063,Non-Allergen,0.241
Negative_3065,Non-Allergen,0.0
Negative_3067,Non-Allergen,0.001
Negative_3068,Allergen,0.67
Negative_3070,Non-Allergen,0.0
Negative_3073,Non-Allergen,0.0
Negative_3076,Non-Allergen,0.0
Negative_3077,Non-Allergen,0.001
Positive_3078,Allergen,1.0
Negative_3079,Non-Allergen,0.002
Negative_3081,Non-Allergen,0.0
Negative_3082,Non-Allergen,0.004
Negative_3083,Non-Allergen,0.0
Negative_3085,Non-Allergen,0.0
Negative_3086,Non-Allergen,0.0
Negative_3089,Non-Allergen,0.0
Negative_3092,Non-Allergen,0.0
Negative_3093,Non-Allergen,0.0
Negative_3094,Non-Allergen,0.0
Negative_3096,Non-Allergen,0.23
Negative_3097,Non-Allergen,0.0
Negative_3098,Non-Allergen,0.001
Negative_3099,Non-Allergen,0.0
Negative_3100,Non-Allergen,0.0
Positive_3101,Allergen,1.0
Negative_3104,Non-Allergen,0.0
Negative_3109,Non-Allergen,0.0
Negative_3110,Non-Allergen,0.0
Negative_3111,Non-Allergen,0.0
Positive_3112,Non-Allergen,0.0
Negative_3113,Non-Allergen,0.0
Negative_3114,Non-Allergen,0.0
Negative_3115,Non-Allergen,0.0
Negative_3116,Non-Allergen,0.0
Negative_3117,Non-Allergen,0.0
Negative_3119,Non-Allergen,0.0
Negative_3120,Non-Allergen,0.001
Negative_3121,Non-Allergen,0.0
Negative_3122,Non-Allergen,0.0
Negative_3123,Non-Allergen,0.0
Negative_3126,Non-Allergen,0.0
Negative_3127,Non-Allergen,0.0
Negative_3128,Allergen,1.0
Negative_3129,Non-Allergen,0.0
Negative_3132,Allergen,0.713
Negative_3133,Non-Allergen,0.0
Negative_3134,Non-Allergen,0.0
Negative_3137,Non-Allergen,0.008
Negative_3138,Non-Allergen,0.0
Negative_3143,Non-Allergen,0.0
Negative_3145,Non-Allergen,0.0
Negative_3146,Non-Allergen,0.204
Negative_3150,Non-Allergen,0.0
Negative_3151,Non-Allergen,0.0
Negative_3152,Non-Allergen,0.0
Positive_3153,Allergen,1.0
Negative_3154,Allergen,0.981
Negative_3155,Non-Allergen,0.0
Negative_3157,Non-Allergen,0.003
Negative_3159,Non-Allergen,0.0
Negative_3160,Non-Allergen,0.0
Negative_3161,Non-Allergen,0.0
Negative_3162,Non-Allergen,0.0
Negative_3163,Non-Allergen,0.0
Negative_3168,Non-Allergen,0.0
Negative_3172,Non-Allergen,0.0
Negative_3173,Non-Allergen,0.0
Negative_3177,Non-Allergen,0.011
Negative_3182,Non-Allergen,0.0
Negative_3183,Non-Allergen,0.0
Negative_3184,Non-Allergen,0.001
Negative_3187,Non-Allergen,0.0
Negative_3188,Non-Allergen,0.0
Negative_3189,Non-Allergen,0.0
Negative_3190,Non-Allergen,0.0
Negative_3192,Non-Allergen,0.0
Negative_3194,Non-Allergen,0.0
Negative_3195,Non-Allergen,0.422
Negative_3196,Non-Allergen,0.0
Negative_3198,Non-Allergen,0.0
Negative_3199,Non-Allergen,0.0
Negative_3200,Non-Allergen,0.0
Negative_3202,Non-Allergen,0.0
Negative_3204,Non-Allergen,0.415
Negative_3205,Non-Allergen,0.081
Negative_3206,Non-Allergen,0.0
Negative_3207,Non-Allergen,0.0
Negative_3208,Non-Allergen,0.0
Negative_3211,Non-Allergen,0.0
Negative_3212,Non-Allergen,0.001
Negative_3213,Non-Allergen,0.0
Negative_3214,Non-Allergen,0.0
Negative_3217,Non-Allergen,0.0
Negative_3218,Non-Allergen,0.0
Negative_3220,Non-Allergen,0.0
Positive_3221,Allergen,1.0
Negative_3223,Non-Allergen,0.0
Negative_3225,Non-Allergen,0.0
Negative_3226,Non-Allergen,0.0
Negative_3228,Non-Allergen,0.0
Negative_3229,Non-Allergen,0.0
Negative_3230,Non-Allergen,0.0
Negative_3231,Non-Allergen,0.0
Negative_3232,Non-Allergen,0.0
Negative_3234,Non-Allergen,0.0
Negative_3235,Non-Allergen,0.0
Negative_3236,Non-Allergen,0.0
Negative_3237,Non-Allergen,0.003
Negative_3240,Non-Allergen,0.0
Negative_3241,Non-Allergen,0.0
Negative_3242,Non-Allergen,0.0
Negative_3243,Non-Allergen,0.006
Negative_3244,Non-Allergen,0.0
Negative_3246,Non-Allergen,0.0
Negative_3248,Non-Allergen,0.001
Negative_3249,Non-Allergen,0.0
Positive_3251,Non-Allergen,0.002
Negative_3252,Non-Allergen,0.0
Negative_3253,Non-Allergen,0.0
Negative_3254,Non-Allergen,0.0
Negative_3257,Non-Allergen,0.0
Negative_3258,Non-Allergen,0.13
Negative_3259,Non-Allergen,0.001
